id	annotatorid	label	a1	a2
3169_3156	goldLabel	a1	Humans often perceive their ability to be higher than it truly is and thus behave dangerously while driving because they think they are especially good drivers; autonomous vehicle has an accurate perception of its abilities.	I waste a lot of time on my commute every day. I wish I had an autonomous car to give me back several hours a week that I could use for other things.
3459_3221	goldLabel	a1	Autonomous cars will be more efficient, thus reducing the pollution from cars	Autonomous cars will allow drivers to use their time more productively.
3082_3405	goldLabel	a1	Having only autonomous cars are the road will greatly improve safety and reduce the number of fatalities, taking the human element out of the equation.	If all cars on every road were autonomous vehicles then human error would be eliminated and the roads would become much safer places.
3181_3405	goldLabel	a2	Even only 5% of autonomous vehicles could have a significant impact in eliminating waste and reducing the total fuel consumption by up to 40%.	If all cars on every road were autonomous vehicles then human error would be eliminated and the roads would become much safer places.
2735_2865	goldLabel	a2	Thomas Edison would argue to continue autonomous car development since his spirit of perseverance is captured in his famous quote: “I have not failed. I've just found 10,000 ways that won't work.”	If all human drivers are replaced by autonomous vehicles, there will no longer be a need for traffic lights and other traffic management systems which add significant overhead to all driving.
3506_2849	goldLabel	a2	Autonomous cars are much safer than those driven by humans	Autonomous cars are safer than human drivers, they never get tired and are always alert.
3047_3210	goldLabel	a1	Self-driving cars could greatly reduce road deaths. 1.3 million people in the US die in road crashes each year. NPR reports that 94% of car crashes are caused by human error.	It has never been possible to stop the development of high-level technologies in a free-market society. Autonomous vehicle development will continue to have direct (safety, ease of use) benefits as well as indirect ones (AIsystemimprovements)thatwilldrivethemarket
3274_3207	goldLabel	a1	Autonomous cars will make independence possible for the elderly, and people with disabilities such as blindness.	Autonomous cars will never make accident because of being tired or drunk
2967_2813	goldLabel	a1	Humans have sensory organs like eyes and ears in fixed locations, leading to blind spots, but an autonomous car can have 360-degree visibility.	We should not stop the development of autonomous cars, but we need proper assignment of responsibility to their makers, else safety will fall short.
3056_3475	goldLabel	a1	Autonomous cars allow us to be less distracted from the traffic and congested roads. Therefore, we should promote the development of autonomous cars.	Autonomous cars are a major advance in how people will commute in the future. The concept makes sense and their development is inevitable.
3504_3199	goldLabel	a1	Autonomous cars will make roads safer because the cars will drive slower to precisely follow all traffic rules.	Autonomous vehicles to replace truckers and cab drivers will allow us to scale to a smaller number of humans making society more sustainable.
